#time     sp  nevent event   n    nf    nm  fsymbiont  nmat  nbip fmaternal   mat- mat+ bip- bip+      diseq
 0.026946  1     106   b   998   506   492  0.0992        0   492  0.0000        0    0  446   46      0.0000  
 0.027347  1     107   d   997   506   491  0.0993        0   491  0.0000        0    0  445   46      0.0000  
 0.027828  1     108   b   998   507   491  0.0992        0   491  0.0000        0    0  445   46      0.0000  
 0.027949  1     109   d   997   506   491  0.0993        0   491  0.0000        0    0  445   46      0.0000  
 0.027984  1     110   d   996   505   491  0.0984        0   491  0.0000        0    0  445   46      0.0000  
 0.028060  1     111   b   997   506   491  0.0983        0   491  0.0000        0    0  445   46      0.0000  
 0.028250  1     112   b   998   506   492  0.0982        0   492  0.0000        0    0  446   46      0.0000  
 0.028375  1     113   b   999   507   492  0.0981        0   492  0.0000        0    0  446   46      0.0000  
 0.028376  1     114   b  1000   508   492  0.0980        0   492  0.0000        0    0  446   46      0.0000  
 0.028397  1     115   b  1001   508   493  0.0979        0   493  0.0000        0    0  447   46      0.0000  
 0.028783  1     116   b  1002   509   493  0.0978        0   493  0.0000        0    0  447   46      0.0000  
 0.028836  1     117   d  1001   508   493  0.0979        0   493  0.0000        0    0  447   46      0.0000  
 0.028991  1     118   d  1000   508   492  0.0970        0   492  0.0000        0    0  447   45      0.0000  
 0.029067  1     119   b  1001   508   493  0.0979        0   493  0.0000        0    0  447   46      0.0000  
 0.029633  1     120   d  1000   508   492  0.0980        0   492  0.0000        0    0  446   46      0.0000  
 0.029851  1     121   b  1001   509   492  0.0979        0   492  0.0000        0    0  446   46      0.0000  
 0.030163  1     122   d  1000   508   492  0.0980        0   492  0.0000        0    0  446   46      0.0000  
 0.030813  1     123   b  1001   508   493  0.0979        0   493  0.0000        0    0  447   46      0.0000  
 0.031152  1     124   d  1000   507   493  0.0980        0   493  0.0000        0    0  447   46      0.0000  
 0.031420  1     125   d   999   506   493  0.0981        0   493  0.0000        0    0  447   46      0.0000  
 0.031982  1     126   d   998   506   492  0.0982        0   492  0.0000        0    0  446   46      0.0000  
 0.032489  1     127   d   997   505   492  0.0973        0   492  0.0000        0    0  446   46      0.0000  
 0.032877  1     128   d   996   505   491  0.0974        0   491  0.0000        0    0  445   46      0.0000  
 0.033034  1     129   d   995   504   491  0.0975        0   491  0.0000        0    0  445   46      0.0000  
 0.033202  1     130   d   994   503   491  0.0976        0   491  0.0000        0    0  445   46      0.0000  
 0.033266  1     131   d   993   503   490  0.0967        0   490  0.0000        0    0  445   45      0.0000  
 0.033295  1     132   b   994   503   491  0.0966        0   491  0.0000        0    0  446   45      0.0000  
 0.033485  1     133   d   993   502   491  0.0957        0   491  0.0000        0    0  446   45      0.0000  
 0.034845  1     134   d   992   502   490  0.0958        0   490  0.0000        0    0  445   45      0.0000  
 0.034909  1     135   d   991   502   489  0.0959        0   489  0.0000        0    0  444   45      0.0000  
 0.035709  1     136   b   992   503   489  0.0958        0   489  0.0000        0    0  444   45      0.0000  
 0.035886  1     137   b   993   504   489  0.0957        0   489  0.0000        0    0  444   45      0.0000  
 0.036157  1     138   b   994   504   490  0.0956        0   490  0.0000        0    0  445   45      0.0000  
 0.036490  1     139   d   993   503   490  0.0957        0   490  0.0000        0    0  445   45      0.0000  
 0.036518  1     140   d   992   502   490  0.0958        0   490  0.0000        0    0  445   45      0.0000  
 0.037020  1     141   d   991   501   490  0.0959        0   490  0.0000        0    0  445   45      0.0000  
 0.037049  1     142   d   990   501   489  0.0949        0   489  0.0000        0    0  445   44      0.0000  
 0.037163  1     143   b   991   501   490  0.0949        0   490  0.0000        0    0  446   44      0.0000  
 0.037207  1     144   b   992   501   491  0.0948        0   491  0.0000        0    0  447   44      0.0000  
 0.037444  1     145   b   993   502   491  0.0947        0   491  0.0000        0    0  447   44      0.0000  
 0.037599  1     146   d   992   502   490  0.0948        0   490  0.0000        0    0  446   44      0.0000  
 0.037717  1     147   d   991   501   490  0.0938        0   490  0.0000        0    0  446   44      0.0000  
 0.037819  1     148   b   992   502   490  0.0938        0   490  0.0000        0    0  446   44      0.0000  
 0.037992  1     149   d   991   502   489  0.0938        0   489  0.0000        0    0  445   44      0.0000  
 0.038823  1     150   d   990   501   489  0.0939        0   489  0.0000        0    0  445   44      0.0000  
 0.039142  1     151   b   991   501   490  0.0938        0   490  0.0000        0    0  446   44      0.0000  
 0.039350  1     152   b   992   502   490  0.0938        0   490  0.0000        0    0  446   44      0.0000  
 0.040046  1     153   b   993   503   490  0.0947        0   490  0.0000        0    0  446   44      0.0000  
 0.040218  1     154   b   994   504   490  0.0946        0   490  0.0000        0    0  446   44      0.0000  
 0.040270  1     155   d   993   504   489  0.0937        0   489  0.0000        0    0  446   43      0.0000  
 0.040693  1     156   d   992   503   489  0.0938        0   489  0.0000        0    0  446   43      0.0000  
 0.040795  1     157   b   993   503   490  0.0937        0   490  0.0000        0    0  447   43      0.0000  
 0.040857  1     158   b   994   504   490  0.0946        0   490  0.0000        0    0  447   43      0.0000  
 0.040884  1     159   b   995   504   491  0.0955        0   491  0.0000        0    0  447   44      0.0000  
 0.041063  1     160   d   994   504   490  0.0946        0   490  0.0000        0    0  447   43      0.0000  
 0.041244  1     161   d   993   504   489  0.0947        0   489  0.0000        0    0  446   43      0.0000  
 0.041342  1     162   d   992   503   489  0.0948        0   489  0.0000        0    0  446   43      0.0000  
 0.041668  1     163   d   991   502   489  0.0949        0   489  0.0000        0    0  446   43      0.0000  
 0.041707  1     164   d   990   502   488  0.0949        0   488  0.0000        0    0  445   43      0.0000  
 0.042510  1     165   d   989   502   487  0.0950        0   487  0.0000        0    0  444   43      0.0000  
 0.042603  1     166   b   990   503   487  0.0949        0   487  0.0000        0    0  444   43      0.0000  
 0.042870  1     167   d   989   503   486  0.0950        0   486  0.0000        0    0  443   43      0.0000  
 0.043140  1     168   b   990   503   487  0.0949        0   487  0.0000        0    0  444   43      0.0000  
 0.043875  1     169   d   989   503   486  0.0950        0   486  0.0000        0    0  443   43      0.0000  
 0.044370  1     170   d   988   502   486  0.0951        0   486  0.0000        0    0  443   43      0.0000  
 0.044498  1     171   d   987   502   485  0.0952        0   485  0.0000        0    0  442   43      0.0000  
 0.044533  1     172   d   986   501   485  0.0953        0   485  0.0000        0    0  442   43      0.0000  
 0.044724  1     173   b   987   502   485  0.0952        0   485  0.0000        0    0  442   43      0.0000  
